 


Sub-Daily Data Between Two Dates
CHICAGO MIDWAY AP (IL)
14819
Lat/Lon/Elev: 41.7861/-87.7522/612 ft

Date,Time,Temp (F),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Peak Wind Gust(mph),Atm Press (hPa),Sea Lev Press (hPa),Precip (in),
1996-02-06,15:00,35,18,17,190,M,M,M,0.00,
1996-02-06,16:00,35,17,16,210,m,M,M,0.00,
1996-02-06,17:00,35,19,11,220,m,M,M,0.00,
1996-02-06,18:00,35,20,14,220,m,M,M,0.00,
1996-02-06,19:00,33,22,21,200,m,M,M,0.00,
1996-02-06,20:00,33,22,23,200,m,M,M,0.00,
1996-02-06,21:00,32,21,19,190,m,M,M,0.00,
1996-02-06,22:00,32,21,25,210,m,M,M,0.00,
1996-02-06,23:00,32,21,17,220,m,M,M,0.00,
1996-02-07,00:00,33,22,19,220,m,M,M,0.00,
1996-02-07,01:00,33,24,23,210,m,M,M,0.00,
1996-02-07,02:00,33,25,21,200,m,M,M,0.00,
1996-02-07,03:00,33,26,21,210,m,M,M,0.00,
1996-02-07,04:00,33,28,21,220,m,M,M,0.00,
1996-02-07,05:00,34,29,21,210,m,M,M,0.00,
1996-02-07,06:00,36,31,17,210,m,M,M,0.00,
1996-02-07,07:00,38,33,14,220,M,M,M,0.00,
1996-02-07,08:00,39,34,17,220,M,M,M,0.00,
1996-02-07,09:00,40,35,17,220,m,M,M,0.00,
1996-02-07,10:00,41,37,17,210,M,M,M,0.00,
1996-02-07,11:00,43,38,16,230,M,M,M,0.00,
1996-02-07,12:00,44,38,17,230,M,M,M,0.00,
1996-02-07,13:00,44,38,17,220,M,M,M,0.00,
1996-02-07,14:00,43,40,17,220,M,M,M,0.00,
1996-02-07,15:00,44,42,23,220,m,M,M,0.00,
1996-02-07,16:00,47,43,21,220,m,M,M,0.00,
1996-02-07,17:00,46,42,11,230,m,M,M,0.00,
1996-02-07,18:00,45,41,8,250,m,M,M,0.00,
1996-02-07,19:00,44,42,9,240,m,M,M,0.00,
1996-02-07,20:00,43,42,11,210,m,M,M,0.00,
1996-02-07,21:00,43,42,13,210,m,M,M,0.00,
1996-02-07,22:00,42,41,13,220,m,M,M,0.00,
1996-02-07,23:00,41,41,14,220,m,M,M,0.00,
1996-02-07,23:59,M,M,M,M,m,m,M,m,
1996-02-08,01:00,41,41,15,220,m,M,M,0.00,
1996-02-08,02:00,42,42,17,210,m,M,M,0.00,
1996-02-08,03:00,42,42,11,220,m,M,M,0.00,
1996-02-08,04:00,44,44,14,220,m,M,M,0.00,
1996-02-08,05:00,44,43,14,220,m,M,M,0.00,
1996-02-08,06:00,44,43,11,220,m,M,M,0.10,
1996-02-08,07:17,M,M,17,250,m,M,M,m,
1996-02-08,08:00,44,42,17,250,m,M,M,0.00,
1996-02-08,09:00,44,42,14,250,m,M,M,0.00,
1996-02-08,10:00,46,43,16,270,m,M,M,0.00,
1996-02-08,11:00,47,41,21,290,m,M,M,0.00,
1996-02-08,12:00,45,40,21,280,m,M,M,0.00,
1996-02-08,13:00,45,40,21,280,m,M,M,0.00,
1996-02-08,14:00,45,39,21,300,m,M,M,0.00,
1996-02-08,15:00,47,39,17,290,m,M,M,0.00,
1996-02-08,16:00,47,38,18,300,m,M,M,0.00,
1996-02-08,17:00,45,38,11,280,m,M,M,0.00,
1996-02-08,18:00,43,38,13,290,m,M,M,0.00,
1996-02-08,19:00,42,36,17,280,m,M,M,0.00,
1996-02-08,20:00,41,37,11,270,m,M,M,0.00,
1996-02-08,21:00,40,36,11,270,m,M,M,0.00,
1996-02-08,22:00,38,35,11,280,m,M,M,0.00,
1996-02-08,23:00,37,34,11,290,m,M,M,0.00,
1996-02-08,23:59,M,M,M,M,m,m,M,m,
1996-02-09,01:00,35,33,9,290,m,M,M,0.00,
1996-02-09,02:00,34,32,7,290,m,M,M,0.00,
1996-02-09,03:00,34,31,7,280,m,M,M,0.00,
1996-02-09,04:00,34,31,7,280,m,M,M,0.00,
1996-02-09,05:00,32,30,7,280,m,M,M,0.00,
1996-02-09,06:00,31,30,7,250,m,M,M,0.00,
1996-02-09,07:00,32,30,6,270,m,M,M,0.00,
1996-02-09,08:00,33,31,6,290,m,M,M,0.00,
1996-02-09,09:00,35,32,7,290,m,M,M,0.00,
1996-02-09,10:00,40,33,6,260,m,M,M,0.00,
1996-02-09,11:00,43,35,6,240,m,M,M,0.00,
1996-02-09,12:00,47,35,6,230,m,M,M,0.00,
1996-02-09,13:00,49,37,9,240,m,M,M,0.00,
1996-02-09,14:00,49,37,9,250,m,M,M,0.00,
1996-02-09,15:00,49,38,14,250,m,M,M,0.00,
1996-02-09,16:00,48,39,14,250,m,M,M,0.00,
1996-02-09,17:00,48,39,9,250,m,M,M,0.00,
1996-02-09,18:00,45,39,7,230,m,M,M,0.00,
1996-02-09,19:00,44,39,10,190,m,M,M,0.00,
1996-02-09,20:00,43,39,10,200,m,M,M,0.00,
1996-02-09,21:00,43,39,10,190,m,M,M,0.00,
1996-02-09,22:00,43,38,16,200,m,M,M,0.00,
1996-02-09,23:00,43,38,16,200,m,M,M,0.00,
1996-02-10,00:00,44,37,16,210,m,M,M,0.00,
1996-02-10,01:00,43,36,16,210,m,M,M,0.00,
1996-02-10,03:00,44,36,17,210,m,M,M,0.00,
1996-02-10,04:00,43,35,14,220,m,M,M,0.00,
1996-02-10,05:00,43,35,14,220,m,M,M,0.00,
1996-02-10,06:00,43,35,14,220,m,M,M,0.00,
1996-02-10,07:00,42,35,15,220,m,M,M,0.00,
1996-02-10,08:00,42,36,13,220,m,M,M,0.00,
1996-02-10,09:00,44,38,14,220,m,M,M,0.00,
1996-02-10,10:00,46,40,14,210,m,M,M,0.00,
1996-02-10,11:00,52,43,16,240,M,M,M,0.00,
1996-02-10,12:00,53,43,17,250,M,M,M,0.00,
1996-02-10,13:00,54,44,16,270,M,M,M,0.00,
1996-02-10,14:00,56,43,18,290,m,M,M,0.00,
1996-02-10,15:00,55,43,23,280,m,M,M,0.00,
1996-02-10,16:00,50,39,21,280,m,M,M,0.00,
1996-02-10,17:00,46,36,19,280,m,M,M,0.00,
1996-02-10,18:00,41,29,23,290,m,M,M,0.00,
1996-02-10,19:00,40,29,21,280,m,M,M,0.00,
1996-02-10,20:00,39,25,19,280,M,M,M,0.00,
1996-02-10,21:00,39,26,23,270,M,M,M,0.00,
1996-02-10,22:00,38,28,23,250,M,M,M,0.00,
1996-02-10,23:00,37,31,23,260,M,M,M,0.00,
1996-02-11,00:00,37,33,23,260,m,M,M,0.00,
1996-02-11,01:00,38,31,21,280,m,M,M,0.00,
1996-02-11,02:00,37,32,23,280,m,M,M,0.00,
1996-02-11,03:00,37,29,21,270,M,M,M,0.00,
1996-02-11,04:00,37,29,21,270,m,M,M,0.00,
1996-02-11,05:00,36,29,19,280,m,M,M,0.00,
1996-02-11,06:00,36,28,26,290,m,M,M,0.00,
1996-02-11,07:00,36,27,22,290,m,M,M,0.00,
1996-02-11,08:00,35,27,16,290,m,M,M,0.00,
1996-02-11,09:00,36,24,17,300,m,M,M,0.00,
1996-02-11,10:00,36,23,23,290,m,M,M,0.00,
1996-02-11,11:00,35,18,17,310,m,M,M,0.00,
1996-02-11,12:00,34,19,21,320,m,M,M,0.00,
1996-02-11,13:00,34,18,17,320,m,M,M,0.00,
1996-02-11,14:00,34,18,14,330,m,M,M,0.00,
1996-02-11,15:00,34,18,9,320,m,M,M,0.00,
1996-02-11,16:00,34,18,16,310,m,M,M,0.00,
1996-02-11,17:00,34,19,16,320,M,M,M,0.00,
1996-02-11,18:00,33,18,18,330,M,M,M,0.00,
1996-02-11,19:00,33,19,17,310,m,M,M,0.00,
1996-02-11,20:00,32,18,17,330,m,M,M,0.00,
1996-02-11,21:00,32,16,21,320,m,M,M,0.00,
1996-02-11,22:00,31,16,14,340,m,M,M,0.00,
1996-02-11,23:00,29,20,14,20,m,M,M,0.00,
1996-02-11,23:59,M,M,M,M,m,m,M,m,
1996-02-12,01:00,27,16,15,10,m,M,M,0.00,
1996-02-12,02:00,26,15,17,30,m,M,M,0.00,
1996-02-12,03:00,24,12,16,30,m,M,M,0.00,
1996-02-12,04:00,23,12,11,240,m,M,M,0.00,
1996-02-12,05:00,22,11,9,340,m,M,M,0.00,
1996-02-12,06:00,22,11,11,340,m,M,M,0.00,
1996-02-12,07:00,21,10,11,340,m,M,M,0.00,
1996-02-12,08:00,21,10,13,330,m,M,M,0.00,
1996-02-12,09:00,22,10,16,310,m,M,M,0.00,
1996-02-12,10:00,23,9,14,340,m,M,M,0.00,
1996-02-12,11:00,25,4,14,340,m,M,M,0.00,
1996-02-12,12:00,26,7,14,340,m,M,M,0.00,
1996-02-12,13:00,27,8,14,340,m,M,M,0.00,
1996-02-12,14:00,29,10,14,320,m,M,M,0.00,
1996-02-12,15:00,29,10,14,300,m,M,M,0.00,
1996-02-12,16:00,28,10,14,300,m,M,M,0.00,
1996-02-12,17:00,27,11,14,290,m,M,M,0.00,
1996-02-12,18:00,26,13,14,300,m,M,M,0.00,
1996-02-12,19:00,25,14,11,300,m,M,M,0.00,
1996-02-12,20:00,24,14,6,300,m,M,M,0.00,
1996-02-12,21:00,24,15,6,290,m,M,M,0.00,
1996-02-12,22:00,25,15,6,300,m,M,M,0.00,
1996-02-12,23:00,23,15,6,300,m,M,M,0.00,
1996-02-13,00:00,22,15,6,300,m,M,M,0.00,
1996-02-13,01:00,21,16,6,280,m,M,M,0.00,
1996-02-13,03:00,24,17,7,280,m,M,M,0.00,
1996-02-13,04:00,24,17,6,220,m,M,M,0.00,
1996-02-13,05:00,24,18,7,210,m,M,M,0.00,
1996-02-13,06:00,24,18,10,190,m,M,M,0.00,
1996-02-13,07:00,25,19,11,190,m,M,M,0.00,
1996-02-13,08:00,26,20,14,220,m,M,M,0.00,
1996-02-13,09:00,27,21,17,210,m,M,M,0.00,
1996-02-13,10:00,29,22,11,200,m,M,M,0.00,
1996-02-13,11:00,31,23,16,200,m,M,M,0.00,
1996-02-13,12:00,34,24,21,200,m,M,M,0.00,
1996-02-13,13:00,35,24,17,200,m,M,M,0.00,
1996-02-13,14:00,36,25,21,200,m,M,M,0.00,
1996-02-13,15:00,36,25,17,200,m,M,M,0.00,
1996-02-13,16:00,37,27,17,210,m,M,M,0.00,
1996-02-13,17:00,37,28,15,230,m,M,M,0.00,
1996-02-13,18:00,37,27,16,250,m,M,M,0.00,
1996-02-13,19:00,37,27,21,280,m,M,M,0.00,
1996-02-13,20:00,36,28,17,280,m,M,M,0.00,
1996-02-13,21:00,35,28,11,290,m,M,M,0.00,
1996-02-13,22:00,35,28,21,300,m,M,M,0.00,
1996-02-13,23:00,34,23,17,310,m,M,M,0.00,
1996-02-14,00:00,31,23,15,310,m,M,M,0.00,
1996-02-14,01:00,29,22,8,280,m,M,M,0.00,
1996-02-14,02:00,31,26,11,280,m,M,M,0.00,
1996-02-14,03:00,30,25,11,280,m,M,M,0.00,
1996-02-14,04:00,29,25,9,270,m,M,M,0.00,
1996-02-14,05:00,29,25,9,290,m,M,M,0.00,
1996-02-14,06:00,29,25,9,280,m,M,M,0.00,
1996-02-14,07:00,29,25,7,280,m,M,M,0.00,
1996-02-14,08:00,30,25,11,280,m,M,M,0.00,
1996-02-14,09:00,30,25,11,300,m,M,M,0.00,
1996-02-14,10:00,32,26,9,290,m,M,M,0.00,
1996-02-14,11:00,33,25,7,320,m,M,M,0.00,
1996-02-14,12:00,33,23,11,300,m,M,M,0.00,
1996-02-14,13:00,34,21,13,310,m,M,M,0.00,
1996-02-14,14:00,33,21,11,310,m,M,M,0.00,
1996-02-14,15:00,33,19,11,300,m,M,M,0.00,
1996-02-14,16:00,34,19,14,300,m,M,M,0.00,
1996-02-14,17:00,33,19,14,310,m,M,M,0.00,
1996-02-14,18:00,31,24,11,20,m,M,M,0.00,
1996-02-14,19:00,30,24,9,360,m,M,M,0.00,
1996-02-14,20:00,31,19,14,310,m,M,M,0.00,
1996-02-14,21:00,29,20,11,360,m,M,M,0.00,
1996-02-14,22:00,28,17,11,350,m,M,M,0.00,
1996-02-14,23:00,27,18,11,320,m,M,M,0.00,
1996-02-14,23:59,M,M,M,M,m,m,M,m,
1996-02-15,01:00,25,18,10,300,m,M,M,0.00,
1996-02-15,02:00,24,18,9,300,m,M,M,0.00,
1996-02-15,03:00,22,18,9,300,m,M,M,0.00,
1996-02-15,04:00,21,18,8,300,m,M,M,0.00,
1996-02-15,05:00,20,17,7,300,m,M,M,0.00,
1996-02-15,06:00,20,18,6,300,m,M,M,0.00,
1996-02-15,07:00,20,18,0,0,m,M,M,0.00,
1996-02-15,08:00,22,20,6,270,m,M,M,0.00,
1996-02-15,09:00,25,21,6,270,m,M,M,0.00,
1996-02-15,10:00,29,21,6,290,m,M,M,0.00,
1996-02-15,11:00,30,17,11,300,m,M,M,0.00,
1996-02-15,12:00,31,18,9,290,m,M,M,0.00,
1996-02-15,13:00,32,17,9,310,m,M,M,0.00,
1996-02-15,14:00,32,18,7,290,m,M,M,0.00,
1996-02-15,15:00,32,22,11,360,m,M,M,0.00,
1996-02-15,16:00,29,25,8,60,m,M,M,0.00,
1996-02-15,17:00,29,23,8,50,m,M,M,0.00,
1996-02-15,18:00,29,21,14,40,m,M,M,0.00,
1996-02-15,19:00,28,19,14,30,m,M,M,0.00,
1996-02-15,20:00,28,22,17,50,m,M,M,0.00,
1996-02-15,21:00,26,21,21,50,M,M,M,0.00,
1996-02-15,22:00,27,18,17,50,m,M,M,0.00,
1996-02-15,23:00,26,22,18,40,m,M,M,0.00,
1996-02-15,23:59,M,M,M,M,m,m,M,m,
1996-02-16,01:00,25,16,17,40,m,M,M,0.00,
1996-02-16,02:00,23,11,17,40,m,M,M,0.00,
1996-02-16,04:00,21,18,9,340,m,M,M,0.00,
1996-02-16,05:00,20,14,11,340,m,M,M,0.00,
1996-02-16,06:00,19,13,11,340,m,M,M,0.00,
1996-02-16,07:00,19,12,11,320,m,M,M,0.00,
1996-02-16,08:00,20,12,11,310,m,M,M,0.00,
1996-02-16,09:00,21,13,9,320,m,M,M,0.00,
1996-02-16,10:00,23,12,14,320,m,M,M,0.00,
1996-02-16,11:00,24,11,14,320,m,M,M,0.00,
1996-02-16,12:00,26,10,14,310,m,M,M,0.00,
1996-02-16,13:00,28,11,13,290,m,M,M,0.00,
1996-02-16,14:00,28,10,17,290,m,M,M,0.00,
1996-02-16,15:00,27,11,14,280,m,M,M,0.00,
1996-02-16,17:00,26,13,15,270,m,M,M,0.00,
1996-02-16,18:00,25,14,14,270,m,M,M,0.00,
1996-02-16,19:00,24,15,9,250,m,M,M,0.00,
1996-02-16,21:00,23,15,11,240,m,M,M,0.00,
1996-02-16,23:00,22,15,17,240,m,M,M,0.00,
1996-02-17,00:00,23,15,17,220,m,M,M,0.00,
1996-02-17,01:00,23,15,16,220,m,M,M,0.00,
1996-02-17,02:00,23,16,14,220,m,M,M,0.00,
1996-02-17,03:00,23,16,14,220,m,M,M,0.00,
1996-02-17,04:00,23,17,16,210,m,M,M,0.00,
1996-02-17,05:00,24,16,19,200,m,M,M,0.00,
1996-02-17,06:00,24,17,19,200,m,M,M,0.00,
1996-02-17,07:00,24,19,14,210,m,M,M,0.00,
1996-02-17,08:00,24,21,7,220,m,M,M,0.00,
1996-02-17,09:00,25,20,11,220,m,M,M,0.00,
1996-02-17,10:00,28,20,11,250,m,M,M,0.00,
1996-02-17,11:00,29,20,10,300,m,M,M,0.00,
1996-02-17,12:00,30,20,11,330,m,M,M,0.00,
1996-02-17,13:00,21,M,16,350,m,M,1029.90,0.00,
1996-02-17,14:00,28,22,21,350,m,M,M,0.00,
1996-02-17,15:00,27,20,18,360,m,M,M,0.00,
1996-02-17,16:00,25,21,18,360,m,M,M,0.00,
1996-02-17,17:00,25,15,17,10,m,M,M,0.00,
1996-02-17,18:00,24,14,14,350,m,M,M,0.00,
1996-02-17,19:00,24,12,9,340,m,M,M,0.00,
1996-02-17,20:00,23,10,11,340,m,M,M,0.00,
1996-02-17,21:00,23,10,11,340,m,M,M,0.00,
1996-02-17,22:00,22,8,11,350,m,M,M,0.00,
1996-02-18,00:00,20,5,11,340,m,M,M,0.00,
1996-02-18,01:00,18,7,7,350,m,M,M,0.00,
1996-02-18,02:00,18,4,8,330,m,M,M,0.00,
1996-02-18,03:00,16,2,8,330,m,M,M,0.00,
1996-02-18,04:00,15,3,6,320,m,M,M,0.00,
1996-02-18,05:00,14,2,6,320,m,M,M,0.00,
1996-02-18,06:00,13,2,4,280,m,M,M,0.00,
1996-02-18,07:00,12,3,6,290,m,M,M,0.00,
1996-02-18,08:00,15,3,6,330,m,M,M,0.00,
1996-02-18,09:00,18,3,4,250,m,M,M,0.00,
1996-02-18,10:00,22,1,0,0,m,M,M,0.00,
1996-02-18,11:00,24,1,11,260,m,M,M,0.00,
1996-02-18,12:00,26,1,7,250,m,M,M,0.00,
1996-02-18,13:00,28,-0,11,220,m,M,M,0.00,
1996-02-18,14:00,29,3,10,220,m,M,M,0.00,
1996-02-18,15:00,29,5,10,230,m,M,M,0.00,
1996-02-18,16:00,30,10,11,200,m,M,M,0.00,
1996-02-18,17:00,30,13,9,200,m,M,M,0.00,
1996-02-18,18:00,30,15,11,220,m,M,M,0.00,
1996-02-18,19:00,30,16,11,200,m,M,M,0.00,
1996-02-18,20:00,30,19,11,180,m,M,M,0.00,
1996-02-18,21:00,28,25,11,190,m,M,M,0.10,
1996-02-18,22:00,28,26,11,180,m,M,M,0.00,
1996-02-18,23:00,27,25,14,190,m,M,M,0.00,
1996-02-18,23:59,M,M,M,M,m,m,M,m,
1996-02-19,01:00,28,23,11,170,m,M,M,0.00,
1996-02-19,02:00,29,22,11,160,m,M,M,0.00,
1996-02-19,03:00,28,21,9,170,m,M,M,0.00,
1996-02-19,04:00,28,22,8,170,m,M,M,0.00,
1996-02-19,05:00,26,21,8,180,m,M,M,0.00,
1996-02-19,06:00,28,21,8,180,m,M,M,0.00,
1996-02-19,07:00,29,21,11,180,m,M,M,0.00,
1996-02-19,08:00,30,22,11,190,m,M,M,0.00,
1996-02-19,09:00,36,23,14,180,m,M,M,0.00,
1996-02-19,10:00,37,25,11,190,m,M,M,0.00,
1996-02-19,11:00,40,26,11,200,m,M,M,0.00,
1996-02-19,12:00,44,26,14,190,m,M,M,0.00,
1996-02-19,13:00,45,26,10,200,m,M,M,0.00,
1996-02-19,14:00,47,28,14,200,m,M,M,0.00,
1996-02-19,15:00,49,29,11,200,m,M,M,0.00,
1996-02-19,16:00,49,29,11,190,m,M,M,0.00,
1996-02-19,17:00,48,31,11,190,m,M,M,0.00,
1996-02-19,19:00,44,32,6,200,m,M,M,0.00,
1996-02-19,20:00,42,32,8,180,m,M,M,0.00,
1996-02-19,21:00,41,33,7,180,m,M,M,0.00,
1996-02-19,22:00,40,33,9,180,m,M,M,0.00,
1996-02-19,23:00,39,34,9,200,m,M,M,0.00,
1996-02-20,00:00,37,34,9,190,m,M,M,0.00,
1996-02-20,01:00,37,33,7,190,m,M,M,0.00,
1996-02-20,02:00,35,35,9,190,m,M,M,0.00,
1996-02-20,03:00,35,35,8,200,m,M,M,0.00,
1996-02-20,05:00,35,34,0,0,m,M,M,0.00,
1996-02-20,06:00,35,34,M,M,m,m,M,0.00,
1996-02-20,07:00,36,36,11,180,m,M,M,0.00,
1996-02-20,08:00,37,37,11,180,m,M,M,0.00,
1996-02-20,09:00,40,40,17,180,m,M,M,0.00,
1996-02-20,10:00,44,42,17,220,m,M,M,0.00,
1996-02-20,11:00,47,41,11,180,m,M,M,0.00,
1996-02-20,12:00,48,42,11,190,m,M,M,0.00,
1996-02-20,13:00,51,44,11,180,m,M,M,0.00,
1996-02-20,14:00,52,43,11,180,m,M,M,0.00,
1996-02-20,15:00,52,44,14,170,m,M,M,0.00,
1996-02-20,16:00,55,45,14,210,m,M,M,0.00,
1996-02-20,17:00,54,46,11,200,m,M,M,0.00,
1996-02-20,18:00,51,46,6,150,m,M,M,0.00,
1996-02-20,19:00,49,46,0,0,m,M,M,0.00,
1996-02-20,20:00,49,46,0,0,m,M,M,0.00,
1996-02-20,21:00,44,43,0,0,m,M,M,0.00,
1996-02-20,22:00,41,39,17,360,m,M,M,0.00,
1996-02-20,23:00,38,37,18,350,m,M,M,0.00,
1996-02-20,23:59,M,M,M,M,m,m,M,m,
1996-02-21,01:00,35,34,18,350,m,M,M,0.00,
1996-02-21,02:00,33,32,17,360,m,M,M,0.00,
1996-02-21,03:00,33,32,18,10,m,M,M,0.00,
1996-02-21,04:00,32,31,18,10,m,M,M,0.00,
1996-02-21,05:00,32,31,18,10,m,M,M,0.00,
1996-02-21,06:00,32,31,16,10,m,M,M,0.00,
1996-02-21,07:00,32,31,11,360,m,M,M,0.00,
1996-02-21,08:00,32,31,11,360,m,M,M,0.00,
1996-02-21,09:00,32,31,17,340,m,M,M,0.00,
1996-02-21,10:00,33,32,14,340,m,M,M,0.00,
1996-02-21,11:00,33,32,17,360,m,M,M,0.00,
1996-02-21,12:00,35,33,14,360,m,M,M,0.00,
1996-02-21,13:00,35,34,14,360,m,M,M,0.00,
1996-02-21,14:00,36,34,19,40,m,M,M,0.00,
1996-02-21,15:00,36,34,14,30,m,M,M,0.00,
1996-02-21,16:00,35,34,13,30,m,M,M,0.00,
1996-02-21,17:00,35,34,14,20,m,M,M,0.00,
1996-02-21,18:00,35,34,11,20,m,M,M,0.00,
1996-02-21,19:00,35,34,16,40,m,M,M,0.00,
1996-02-21,20:00,35,34,15,50,m,M,M,0.00,
1996-02-21,21:00,35,34,11,40,m,M,M,0.00,
1996-02-21,23:00,35,35,9,60,m,M,M,0.00,
1996-02-21,23:59,M,M,M,M,m,m,M,m,
1996-02-22,01:00,35,35,9,60,m,M,M,0.00,
1996-02-22,02:00,34,34,9,60,m,M,M,0.00,
1996-02-22,03:00,34,33,9,60,m,M,M,0.00,
1996-02-22,04:00,34,34,11,60,m,M,M,0.00,
1996-02-22,05:00,34,33,8,60,m,M,M,0.00,
1996-02-22,06:00,34,34,7,60,m,m,M,0.00,
1996-02-22,07:00,34,34,8,60,m,M,M,0.00,
1996-02-22,08:00,34,33,8,60,m,M,M,0.00,
1996-02-22,09:00,34,33,11,60,m,M,M,0.00,
1996-02-22,10:00,35,34,9,60,m,M,M,0.00,
1996-02-22,11:00,36,34,9,60,m,M,M,0.00,
1996-02-22,12:00,38,35,11,50,m,M,M,0.00,
1996-02-22,13:00,37,33,11,60,m,M,M,0.00,
1996-02-22,14:00,37,34,8,60,m,M,M,0.00,
1996-02-22,16:00,38,34,11,60,m,M,M,0.00,
1996-02-22,17:00,38,34,9,50,m,M,M,0.00,
1996-02-22,18:00,37,35,9,50,m,M,M,0.00,
1996-02-22,19:00,38,35,8,60,m,M,M,0.00,
1996-02-22,20:00,39,36,11,70,m,M,M,0.00,
1996-02-22,21:00,40,38,15,90,m,M,M,0.00,
1996-02-22,22:00,39,38,11,90,m,M,M,0.00,
1996-02-22,23:00,39,38,9,80,m,M,M,0.00,
1996-02-22,23:59,M,M,M,M,m,m,M,m,
1996-02-23,01:00,40,38,9,130,m,M,M,0.00,
1996-02-23,02:00,40,38,9,130,m,M,M,0.00,
1996-02-23,03:00,40,38,11,130,m,M,M,0.00,
1996-02-23,04:00,39,37,11,130,m,M,M,0.00,
1996-02-23,05:00,40,39,11,110,m,M,M,0.00,
1996-02-23,06:00,42,41,16,140,m,M,M,0.00,
1996-02-23,07:00,43,43,14,140,m,M,M,0.00,
1996-02-23,08:00,44,43,14,120,m,M,M,0.00,
1996-02-23,09:00,45,44,13,130,m,M,M,0.00,
1996-02-23,10:00,45,45,11,140,m,M,M,0.00,
1996-02-23,11:00,46,46,6,130,m,M,M,0.00,
1996-02-23,12:00,50,50,11,160,m,M,M,0.00,
1996-02-23,13:00,53,53,11,200,m,M,M,0.00,
1996-02-23,14:00,M,M,11,210,m,M,M,m,
1996-02-23,15:00,60,60,11,210,m,M,M,0.00,
1996-02-23,16:00,55,50,23,270,M,M,M,0.00,
1996-02-23,17:00,49,46,23,280,M,M,M,0.00,
1996-02-23,18:00,47,42,21,280,M,M,M,0.00,
1996-02-23,19:00,46,39,18,280,M,M,M,0.00,
1996-02-23,20:00,44,38,23,280,M,M,M,0.00,
1996-02-23,21:00,41,38,23,280,m,M,M,0.00,
1996-02-23,22:00,40,33,23,280,M,M,M,0.00,
1996-02-23,23:00,40,33,21,280,M,M,M,0.00,
1996-02-23,23:59,M,M,M,M,m,m,M,m,
1996-02-24,01:00,41,29,23,270,m,M,M,0.00,
1996-02-24,02:00,40,26,23,270,m,M,M,0.00,
1996-02-24,03:00,40,26,19,270,m,M,M,0.00,
1996-02-24,05:00,37,27,14,270,m,M,M,0.00,
1996-02-24,06:00,37,26,14,260,m,M,M,0.00,
1996-02-24,07:00,37,26,14,250,m,M,M,0.00,
1996-02-24,08:00,38,26,14,250,m,M,M,0.00,
1996-02-24,09:00,42,26,14,250,m,M,M,0.00,
1996-02-24,10:00,46,27,16,280,m,M,M,0.00,
1996-02-24,11:00,51,26,17,250,m,M,M,0.00,
1996-02-24,12:00,54,26,17,260,m,M,M,0.00,
1996-02-24,13:00,57,27,17,270,m,M,M,0.00,
1996-02-24,14:00,59,28,11,270,m,M,M,0.00,
1996-02-24,15:00,59,26,13,270,m,M,M,0.00,
1996-02-24,16:00,60,26,13,240,m,M,M,0.00,
1996-02-24,17:00,60,26,16,250,m,M,M,0.00,
1996-02-24,18:00,54,26,11,250,m,M,M,0.00,
1996-02-24,19:00,50,27,8,240,m,M,M,0.00,
1996-02-24,20:00,49,28,6,240,m,M,M,0.00,
1996-02-24,21:00,45,29,8,240,m,M,M,0.00,
1996-02-24,22:00,47,30,9,240,m,M,M,0.00,
1996-02-24,23:00,44,27,9,230,m,M,M,0.00,
1996-02-25,00:00,42,27,7,230,m,M,M,0.00,
1996-02-25,01:00,41,27,7,230,m,M,M,0.00,
1996-02-25,02:00,41,28,7,230,m,M,M,0.00,
1996-02-25,03:00,40,27,7,230,m,M,M,0.00,
1996-02-25,04:00,40,27,7,230,m,M,M,0.00,
1996-02-25,05:00,39,28,7,210,m,M,M,0.00,
1996-02-25,06:00,41,27,6,210,m,M,M,0.00,
1996-02-25,07:00,41,30,4,200,m,M,M,0.00,
1996-02-25,08:00,43,31,7,200,m,M,M,0.00,
1996-02-25,09:00,46,31,7,200,m,M,M,0.00,
1996-02-25,10:00,51,33,10,220,m,M,M,0.00,
1996-02-25,11:00,56,32,10,210,m,M,M,0.00,
1996-02-25,12:00,56,33,11,220,m,M,M,0.00,
1996-02-25,13:00,57,33,17,210,m,M,M,0.00,
1996-02-25,14:00,59,35,11,200,m,M,M,0.00,
1996-02-25,15:00,59,35,11,210,m,M,M,0.00,
1996-02-25,16:00,59,37,6,200,m,M,M,0.00,
1996-02-25,17:00,57,37,0,0,m,M,M,0.00,
1996-02-25,18:00,57,38,6,160,m,M,M,0.00,
1996-02-25,19:00,57,37,8,90,m,M,M,0.00,
1996-02-25,20:00,54,39,8,50,m,M,M,0.00,
1996-02-25,21:00,52,39,11,70,m,M,M,0.00,
1996-02-25,22:00,52,38,9,80,m,M,M,0.00,
1996-02-25,23:00,48,38,7,40,m,M,M,0.00,
1996-02-25,23:59,M,M,M,M,m,m,M,m,
1996-02-26,01:00,45,41,8,70,m,M,M,0.00,
1996-02-26,02:00,44,40,6,60,m,M,M,0.00,
1996-02-26,03:00,43,40,9,30,m,M,M,0.00,
1996-02-26,04:00,44,40,8,60,m,M,M,0.00,
1996-02-26,05:00,43,40,9,70,m,M,M,0.00,
1996-02-26,06:00,45,41,0,0,m,M,M,0.00,
1996-02-26,07:00,46,40,6,40,m,M,M,0.00,
1996-02-26,08:00,46,42,6,50,m,M,M,0.00,
